Movie Report
------------

Frame #    Frame Bytes    Total Bytes    Page
 1329            23          30985          1329
 1330            23          31008          1330
 1331            23          31031          1331
 1332            23          31054          1332
 1333            23          31077          1333
 1334            23          31100          1334
 1335            23          31123          1335
 1336            23          31146          1336
 1337            23          31169          1337
 1338            23          31192          1338
 1339            23          31215          1339
 1340            23          31238          1340
 1341            23          31261          1341
 1342            23          31284          1342
 1343            23          31307          1343
 1344            23          31330          1344
 1345            23          31353          1345
 1346            23          31376          1346
 1347            23          31399          1347
 1348            23          31422          1348
 1349            23          31445          1349
 1350            23          31468          1350
 1351            23          31491          1351
 1352            23          31514          1352
 1353            23          31537          1353
 1354            23          31560          1354
 1355            23          31583          1355
 1356            23          31606          1356
 1357            23          31629          1357
 1358            23          31652          1358
 1359            23          31675          1359
 1360            23          31698          1360
 1361            23          31721          1361
 1362            23          31744          1362
 1363            23          31767          1363
 1364            23          31790          1364
 1365            23          31813          1365
 1366            23          31836          1366
 1367            23          31859          1367
 1368            23          31882          1368
 1369            23          31905          1369
 1370            23          31928          1370
 1371            23          31951          1371
 1372            23          31974          1372
 1373            23          31997          1373
 1374            23          32020          1374
 1375            23          32043          1375
 1376            23          32066          1376
 1377            23          32089          1377
 1378            23          32112          1378
 1379            23          32135          1379
 1380            23          32158          1380
 1381            23          32181          1381
 1382            23          32204          1382
 1383            23          32227          1383
 1384            23          32250          1384
 1385            23          32273          1385
 1386            23          32296          1386
 1387            23          32319          1387
 1388            23          32342          1388
 1389            23          32365          1389
 1390            23          32388          1390
 1391            23          32411          1391
 1392            23          32434          1392
 1393            23          32457          1393
 1394            23          32480          1394
 1395            23          32503          1395
 1396            23          32526          1396
 1397            23          32549          1397
 1398            23          32572          1398
 1399            23          32595          1399
 1400            23          32618          1400
 1401            23          32641          1401
 1402            23          32664          1402
 1403            23          32687          1403
 1404            23          32710          1404
 1405            23          32733          1405
 1406            23          32756          1406
 1407            23          32779          1407
 1408            23          32802          1408
 1409            23          32825          1409
 1410            23          32848          1410
 1411            23          32871          1411
 1412            23          32894          1412
 1413            23          32917          1413
 1414            23          32940          1414
 1415            23          32963          1415
 1416            23          32986          1416
 1417            23          33009          1417
 1418            23          33032          1418
 1419            23          33055          1419
 1420            23          33078          1420
 1421            23          33101          1421
 1422            23          33124          1422
 1423            23          33147          1423
 1424            23          33170          1424
 1425            23          33193          1425
 1426            23          33216          1426
 1427            23          33239          1427
 1428            23          33262          1428
 1429            23          33285          1429
 1430            23          33308          1430
 1431            23          33331          1431
 1432            23          33354          1432
 1433            23          33377          1433
 1434            23          33400          1434
 1435            23          33423          1435
 1436            23          33446          1436
 1437            23          33469          1437
 1438            23          33492          1438
 1439            23          33515          1439
 1440            23          33538          1440
 1441            23          33561          1441
 1442            23          33584          1442
 1443            23          33607          1443
 1444            23          33630          1444
 1445            23          33653          1445
 1446            23          33676          1446
 1447            23          33699          1447
 1448            23          33722          1448
 1449            23          33745          1449
 1450            23          33768          1450
 1451            23          33791          1451
 1452            23          33814          1452
 1453            23          33837          1453
 1454            23          33860          1454
 1455            23          33883          1455
 1456            23          33906          1456
 1457            23          33929          1457
 1458            23          33952          1458
 1459            23          33975          1459
 1460            23          33998          1460
 1461            23          34021          1461
 1462            23          34044          1462
 1463            23          34067          1463
 1464            23          34090          1464
 1465            23          34113          1465
 1466            23          34136          1466
 1467            23          34159          1467
 1468            23          34182          1468
 1469            23          34205          1469
 1470            23          34228          1470
 1471            23          34251          1471
 1472            23          34274          1472
 1473            23          34297          1473
 1474            23          34320          1474
 1475            23          34343          1475
 1476            23          34366          1476
 1477            23          34389          1477
 1478            23          34412          1478
 1479            23          34435          1479
 1480            23          34458          1480
 1481            23          34481          1481
 1482            23          34504          1482
 1483            23          34527          1483
 1484            23          34550          1484
 1485            23          34573          1485
 1486            23          34596          1486
 1487            23          34619          1487
 1488            23          34642          1488
 1489            23          34665          1489
 1490            23          34688          1490
 1491            23          34711          1491
 1492            23          34734          1492
 1493            23          34757          1493
 1494            23          34780          1494
 1495            23          34803          1495
 1496            23          34826          1496
 1497            23          34849          1497
 1498            23          34872          1498
 1499            23          34895          1499
 1500            23          34918          1500
 1501            23          34941          1501
 1502            23          34964          1502
 1503            23          34987          1503
 1504            23          35010          1504
 1505            23          35033          1505
 1506            23          35056          1506
 1507            23          35079          1507
 1508            23          35102          1508
 1509            23          35125          1509
 1510            23          35148          1510
 1511            23          35171          1511
 1512            23          35194          1512
 1513            23          35217          1513
 1514            23          35240          1514
 1515            23          35263          1515
 1516            23          35286          1516
 1517            23          35309          1517
 1518            23          35332          1518
 1519            23          35355          1519
 1520            23          35378          1520
 1521            23          35401          1521
 1522            23          35424          1522
 1523            23          35447          1523
 1524            23          35470          1524
 1525            23          35493          1525
 1526            23          35516          1526
 1527            23          35539          1527
 1528            23          35562          1528
 1529            23          35585          1529
 1530            23          35608          1530
 1531            23          35631          1531
 1532            23          35654          1532
 1533            23          35677          1533
 1534            23          35700          1534
 1535            23          35723          1535
 1536            23          35746          1536
 1537            23          35769          1537
 1538            23          35792          1538
 1539            23          35815          1539
 1540            23          35838          1540
 1541            23          35861          1541
 1542            23          35884          1542
 1543            23          35907          1543
 1544            23          35930          1544
 1545            23          35953          1545
 1546            23          35976          1546
 1547            23          35999          1547
 1548            23          36022          1548
 1549            23          36045          1549
 1550            23          36068          1550
 1551            23          36091          1551
 1552            23          36114          1552
 1553            23          36137          1553
 1554            23          36160          1554
 1555            23          36183          1555
 1556            23          36206          1556
 1557            23          36229          1557
 1558            23          36252          1558
 1559            23          36275          1559
 1560            23          36298          1560
 1561            23          36321          1561
 1562            23          36344          1562
 1563            23          36367          1563
 1564            23          36390          1564
 1565            23          36413          1565
 1566            23          36436          1566
 1567            23          36459          1567
 1568            23          36482          1568
 1569            23          36505          1569
 1570            23          36528          1570
 1571            23          36551          1571
 1572            23          36574          1572
 1573            23          36597          1573
 1574            23          36620          1574
 1575            23          36643          1575
 1576            23          36666          1576
 1577            23          36689          1577
 1578            23          36712          1578
 1579            23          36735          1579
 1580            23          36758          1580
 1581            23          36781          1581
 1582            23          36804          1582
 1583            23          36827          1583
 1584            23          36850          1584
 1585            23          36873          1585
 1586            23          36896          1586
 1587            23          36919          1587
 1588            23          36942          1588
 1589            23          36965          1589
 1590            23          36988          1590
 1591            23          37011          1591
 1592            23          37034          1592
 1593            23          37057          1593
 1594            23          37080          1594
 1595            23          37103          1595
 1596            23          37126          1596
 1597            23          37149          1597
 1598            23          37172          1598
 1599            23          37195          1599
 1600            23          37218          1600
 1601            23          37241          1601
 1602            23          37264          1602
 1603            23          37287          1603
 1604            23          37310          1604
 1605            23          37333          1605
 1606            23          37356          1606
 1607            23          37379          1607
 1608            23          37402          1608
 1609            23          37425          1609
 1610            23          37448          1610
 1611            23          37471          1611
 1612            23          37494          1612
 1613            23          37517          1613
 1614            23          37540          1614
 1615            23          37563          1615
 1616            23          37586          1616
 1617            23          37609          1617
 1618            23          37632          1618
 1619            23          37655          1619
 1620            23          37678          1620
 1621            23          37701          1621
 1622            23          37724          1622
 1623            23          37747          1623
 1624            23          37770          1624
 1625            23          37793          1625
 1626            23          37816          1626
 1627            23          37839          1627
 1628            23          37862          1628
 1629            23          37885          1629
 1630            23          37908          1630
 1631            23          37931          1631
 1632            23          37954          1632
 1633            23          37977          1633
 1634            23          38000          1634
 1635            23          38023          1635
 1636            23          38046          1636
 1637            23          38069          1637
 1638            23          38092          1638
 1639            23          38115          1639
 1640            23          38138          1640
 1641            23          38161          1641
 1642            23          38184          1642
 1643            23          38207          1643
 1644            23          38230          1644
 1645            23          38253          1645
 1646            23          38276          1646
 1647            23          38299          1647
 1648            23          38322          1648
 1649            23          38345          1649
 1650            23          38368          1650
 1651            23          38391          1651
 1652            23          38414          1652
 1653            23          38437          1653
 1654            23          38460          1654
 1655            23          38483          1655
 1656            23          38506          1656
 1657            23          38529          1657
 1658            23          38552          1658
 1659            23          38575          1659
 1660            23          38598          1660
 1661            23          38621          1661
 1662            23          38644          1662
 1663            23          38667          1663
 1664            23          38690          1664
 1665            23          38713          1665
 1666            23          38736          1666
 1667            23          38759          1667
 1668            23          38782          1668
 1669            23          38805          1669
 1670            23          38828          1670
 1671            23          38851          1671
 1672            23          38874          1672
 1673            23          38897          1673
 1674            23          38920          1674
 1675            23          38943          1675
 1676            23          38966          1676
 1677            23          38989          1677
 1678            23          39012          1678
 1679            23          39035          1679
 1680            23          39058          1680
 1681            23          39081          1681
 1682            23          39104          1682
 1683            23          39127          1683
 1684            23          39150          1684
 1685            23          39173          1685
 1686            23          39196          1686
 1687            23          39219          1687
 1688            23          39242          1688
 1689            23          39265          1689
 1690            23          39288          1690
 1691            23          39311          1691
 1692            23          39334          1692
 1693            23          39357          1693
 1694            23          39380          1694
 1695            23          39403          1695
 1696            23          39426          1696
 1697            23          39449          1697
 1698            23          39472          1698
 1699            23          39495          1699
 1700            23          39518          1700
 1701            23          39541          1701
 1702            23          39564          1702
 1703            23          39587          1703
 1704            23          39610          1704
 1705            23          39633          1705
 1706            23          39656          1706
 1707            23          39679          1707
 1708            23          39702          1708
 1709            23          39725          1709
 1710            23          39748          1710
 1711            23          39771          1711
 1712            23          39794          1712
 1713            23          39817          1713
 1714            23          39840          1714
 1715            23          39863          1715
 1716            23          39886          1716
 1717            23          39909          1717
 1718            23          39932          1718
 1719            23          39955          1719
 1720            23          39978          1720
 1721            23          40001          1721
 1722            23          40024          1722
 1723            23          40047          1723
 1724            23          40070          1724
 1725            23          40093          1725
 1726            23          40116          1726
 1727            23          40139          1727
 1728            23          40162          1728
 1729            23          40185          1729
 1730            23          40208          1730
 1731            23          40231          1731
 1732            23          40254          1732
 1733            23          40277          1733
 1734            23          40300          1734
 1735            23          40323          1735
 1736            23          40346          1736
 1737            23          40369          1737
 1738            23          40392          1738
 1739            23          40415          1739
 1740            23          40438          1740
 1741            23          40461          1741
 1742            23          40484          1742
 1743            23          40507          1743
 1744            23          40530          1744
 1745            23          40553          1745
 1746            23          40576          1746
 1747            23          40599          1747
 1748            23          40622          1748
 1749            23          40645          1749
 1750            23          40668          1750
 1751            23          40691          1751
 1752            23          40714          1752
 1753            23          40737          1753
 1754            23          40760          1754
 1755            23          40783          1755
 1756            23          40806          1756
 1757            23          40829          1757
 1758            23          40852          1758
 1759            23          40875          1759
 1760            23          40898          1760
 1761            23          40921          1761
 1762            23          40944          1762
 1763            23          40967          1763
 1764            23          40990          1764
 1765            23          41013          1765
 1766            23          41036          1766
 1767            23          41059          1767
 1768            23          41082          1768
 1769            23          41105          1769
 1770            23          41128          1770
 1771            23          41151          1771
 1772            23          41174          1772
 1773            23          41197          1773
 1774            23          41220          1774
 1775            23          41243          1775
 1776            23          41266          1776
 1777            23          41289          1777
 1778            23          41312          1778
 1779            23          41335          1779
 1780            23          41358          1780
 1781            23          41381          1781
 1782            23          41404          1782
 1783            23          41427          1783
 1784            23          41450          1784
 1785            23          41473          1785
 1786            23          41496          1786
 1787            23          41519          1787
 1788            23          41542          1788
 1789            23          41565          1789
 1790            23          41588          1790
 1791            23          41611          1791
 1792            23          41634          1792
 1793            23          41657          1793
 1794            23          41680          1794
 1795            23          41703          1795
 1796            23          41726          1796
 1797            23          41749          1797
 1798            23          41772          1798
 1799            23          41795          1799
 1800            23          41818          1800
 1801            23          41841          1801
 1802            23          41864          1802
 1803            23          41887          1803
 1804            23          41910          1804
 1805            23          41933          1805
 1806            23          41956          1806
 1807            23          41979          1807
 1808            23          42002          1808
 1809            23          42025          1809
 1810            23          42048          1810
 1811            23          42071          1811
 1812            23          42094          1812
 1813            23          42117          1813
 1814            23          42140          1814
 1815            23          42163          1815
 1816            23          42186          1816
 1817            23          42209          1817
 1818            23          42232          1818
 1819            23          42255          1819
 1820            23          42278          1820
 1821            23          42301          1821
 1822            23          42324          1822
 1823            23          42347          1823
 1824            23          42370          1824
 1825            23          42393          1825
 1826            23          42416          1826
 1827            23          42439          1827
 1828            23          42462          1828
 1829            23          42485          1829
 1830            23          42508          1830
 1831            23          42531          1831
 1832            23          42554          1832
 1833            23          42577          1833
 1834            23          42600          1834
 1835            23          42623          1835
 1836            23          42646          1836
 1837            23          42669          1837
 1838            23          42692          1838
 1839            23          42715          1839
 1840            23          42738          1840
 1841            23          42761          1841
 1842            23          42784          1842
 1843            23          42807          1843
 1844            23          42830          1844
 1845            23          42853          1845
 1846            23          42876          1846
 1847            23          42899          1847
 1848            23          42922          1848
 1849            23          42945          1849
 1850            23          42968          1850
 1851            23          42991          1851
 1852            23          43014          1852
 1853            23          43037          1853
 1854            23          43060          1854
 1855            23          43083          1855
 1856            23          43106          1856
 1857            23          43129          1857
 1858            23          43152          1858
 1859            23          43175          1859
 1860            23          43198          1860
 1861            23          43221          1861
 1862            23          43244          1862
 1863            23          43267          1863
 1864            23          43290          1864
 1865            23          43313          1865
 1866            23          43336          1866
 1867            23          43359          1867
 1868            23          43382          1868
 1869            23          43405          1869
 1870            23          43428          1870
 1871            23          43451          1871
 1872            23          43474          1872
 1873            23          43497          1873
 1874            23          43520          1874
 1875            23          43543          1875
 1876            23          43566          1876
 1877            23          43589          1877
 1878            23          43612          1878
 1879            23          43635          1879
 1880            23          43658          1880
 1881            23          43681          1881
 1882            23          43704          1882
 1883            23          43727          1883
 1884            23          43750          1884
 1885            23          43773          1885
 1886            23          43796          1886
 1887            23          43819          1887
 1888            23          43842          1888
 1889            23          43865          1889
 1890            23          43888          1890
 1891            23          43911          1891
 1892            23          43934          1892
 1893            23          43957          1893
 1894            23          43980          1894
 1895            23          44003          1895
 1896            23          44026          1896
 1897            23          44049          1897
 1898            23          44072          1898
 1899            23          44095          1899
 1900            23          44118          1900
 1901            23          44141          1901
 1902            23          44164          1902
 1903            23          44187          1903
 1904            23          44210          1904
 1905            23          44233          1905
 1906            23          44256          1906
 1907            23          44279          1907
 1908            23          44302          1908
 1909            23          44325          1909
 1910            23          44348          1910
 1911            23          44371          1911
 1912            23          44394          1912
 1913            23          44417          1913
 1914            23          44440          1914
 1915            23          44463          1915
 1916            23          44486          1916
 1917            23          44509          1917
 1918            23          44532          1918
 1919            23          44555          1919
 1920            23          44578          1920
 1921            23          44601          1921
 1922            23          44624          1922
 1923            23          44647          1923
 1924            23          44670          1924
 1925            23          44693          1925
 1926            23          44716          1926
 1927            23          44739          1927
 1928            23          44762          1928
 1929            23          44785          1929
 1930            23          44808          1930
 1931            23          44831          1931
 1932            23          44854          1932
 1933            23          44877          1933
 1934            23          44900          1934
 1935            23          44923          1935
 1936            23          44946          1936
 1937            23          44969          1937
 1938            23          44992          1938
 1939            23          45015          1939
 1940            23          45038          1940
 1941            23          45061          1941
 1942            23          45084          1942
 1943            23          45107          1943
 1944            23          45130          1944
 1945            23          45153          1945
 1946            23          45176          1946
 1947            23          45199          1947
 1948            23          45222          1948
 1949            23          45245          1949
 1950            23          45268          1950
 1951            23          45291          1951
 1952            23          45314          1952
 1953            23          45337          1953
 1954            23          45360          1954
 1955            23          45383          1955
 1956            23          45406          1956
 1957            23          45429          1957
 1958            23          45452          1958
 1959            23          45475          1959
 1960            23          45498          1960
 1961            23          45521          1961
 1962            23          45544          1962
 1963            23          45567          1963
 1964            23          45590          1964
 1965            23          45613          1965
 1966            23          45636          1966
 1967            23          45659          1967
 1968            23          45682          1968
 1969            23          45705          1969
 1970            23          45728          1970
 1971            23          45751          1971
 1972            23          45774          1972
 1973            23          45797          1973
 1974            23          45820          1974
 1975            23          45843          1975
 1976            23          45866          1976
 1977            23          45889          1977
 1978            23          45912          1978
 1979            23          45935          1979
 1980            23          45958          1980
 1981            23          45981          1981
 1982            23          46004          1982
 1983            23          46027          1983
 1984            23          46050          1984
 1985            23          46073          1985
 1986            23          46096          1986
 1987            23          46119          1987
 1988            23          46142          1988
 1989            23          46165          1989
 1990            23          46188          1990
 1991            23          46211          1991
 1992            23          46234          1992
 1993            23          46257          1993
 1994            23          46280          1994
 1995            23          46303          1995
 1996            23          46326          1996
 1997            23          46349          1997
 1998            23          46372          1998
 1999            23          46395          1999
 2000            23          46418          2000
 2001            23          46441          2001
 2002            23          46464          2002
 2003            23          46487          2003
 2004            23          46510          2004
 2005            23          46533          2005
 2006            23          46556          2006
 2007            23          46579          2007
 2008            23          46602          2008
 2009            23          46625          2009
 2010            23          46648          2010
 2011            23          46671          2011
 2012            23          46694          2012
 2013            23          46717          2013
 2014            23          46740          2014
 2015            23          46763          2015
 2016            23          46786          2016
 2017            23          46809          2017
 2018            23          46832          2018
 2019            23          46855          2019
 2020            23          46878          2020
 2021            23          46901          2021
 2022            23          46924          2022
 2023            23          46947          2023
 2024            23          46970          2024
 2025            23          46993          2025
 2026            23          47016          2026
 2027            23          47039          2027
 2028            23          47062          2028
 2029            23          47085          2029
 2030            23          47108          2030
 2031            23          47131          2031
 2032            23          47154          2032
 2033            23          47177          2033
 2034            23          47200          2034
 2035            23          47223          2035
 2036            23          47246          2036
 2037            23          47269          2037
 2038            23          47292          2038
 2039            23          47315          2039
 2040            23          47338          2040
 2041            23          47361          2041
 2042            23          47384          2042
 2043            23          47407          2043
 2044            23          47430          2044
 2045            23          47453          2045
 2046            23          47476          2046
 2047            23          47499          2047
 2048            23          47522          2048
 2049            23          47545          2049
 2050            23          47568          2050
 2051            23          47591          2051
 2052            23          47614          2052
 2053            23          47637          2053
 2054            23          47660          2054
 2055            23          47683          2055
 2056            23          47706          2056
 2057            23          47729          2057
 2058            23          47752          2058
 2059            23          47775          2059
 2060            23          47798          2060
 2061            23          47821          2061
 2062            23          47844          2062
 2063            23          47867          2063
 2064            23          47890          2064
 2065            23          47913          2065
 2066            23          47936          2066
 2067            23          47959          2067
 2068            23          47982          2068
 2069            23          48005          2069
 2070            23          48028          2070
 2071            23          48051          2071
 2072            23          48074          2072
 2073            23          48097          2073
 2074            23          48120          2074
 2075            23          48143          2075
 2076            23          48166          2076
 2077            23          48189          2077
 2078            23          48212          2078
 2079            23          48235          2079
 2080            23          48258          2080
 2081            23          48281          2081
 2082            23          48304          2082
 2083            23          48327          2083
 2084            23          48350          2084
 2085            23          48373          2085
 2086            23          48396          2086
 2087            23          48419          2087
 2088            23          48442          2088
 2089            23          48465          2089
 2090            23          48488          2090
 2091            23          48511          2091
 2092            23          48534          2092
 2093            23          48557          2093
 2094            23          48580          2094
 2095            23          48603          2095
 2096            23          48626          2096
 2097            23          48649          2097
 2098            23          48672          2098
 2099            23          48695          2099
 2100            23          48718          2100
 2101            23          48741          2101
 2102            23          48764          2102
 2103            23          48787          2103
 2104            23          48810          2104
 2105            23          48833          2105
 2106            23          48856          2106
 2107            23          48879          2107
 2108            23          48902          2108
 2109            23          48925          2109
 2110            23          48948          2110
 2111            23          48971          2111
 2112            23          48994          2112
 2113            23          49017          2113
 2114            23          49040          2114
 2115            23          49063          2115
 2116            23          49086          2116
 2117            23          49109          2117
 2118            23          49132          2118
 2119            23          49155          2119
 2120            23          49178          2120
 2121            23          49201          2121
 2122            23          49224          2122
 2123            23          49247          2123
 2124            23          49270          2124
 2125            23          49293          2125
 2126            23          49316          2126
 2127            23          49339          2127
 2128            23          49362          2128
 2129            23          49385          2129
 2130            23          49408          2130
 2131            23          49431          2131
 2132            23          49454          2132
 2133            23          49477          2133
 2134            23          49500          2134
 2135            23          49523          2135
 2136            23          49546          2136
 2137            23          49569          2137
 2138            23          49592          2138
 2139            23          49615          2139
 2140            23          49638          2140
 2141            23          49661          2141
 2142            23          49684          2142
 2143            23          49707          2143
 2144            23          49730          2144
 2145            61          49791          2145

Page                       Shape Bytes    Text Bytes
-----------------------    -----------    ----------
Scene 1                         302             0

Symbol                     Shape Bytes    Text Bytes
-----------------------    -----------    ----------
tank1                            54             0

Bitmap                     Compressed  Original    Compression
-----------------------    ----------  ----------  ------------
